"n_pages","perc_pages","avg_warc_record_length","sum_warc_record_length","max_warc_record_length","percentiles_warc_record_length","perc_warc_storage","perc_truncated","sum_warc_record_length_truncated","perc_warc_storage_truncated","sum_warc_record_length_truncated_length","perc_warc_storage_truncated_length","content_mime_detected","reason_truncated","common_url_path_suffixes","uniq_tlds","uniq_domains","uniq_hosts","top_tlds","top_domains"
"68737","0.14263801239842797","8667.214833350306","595758346","6057312","[843, 985, 1076, 1170, 1225, 1407, 2734, 6034, 10510, 17331, 24843, 43370, 98412, 151584]","0.008902118977439916","0.004364461643656255","1693049","2.529838437653322E-5","1689757","2.524919366712815E-5","application/rss+xml","{length=1, disconnect=2}","[{.xml, 19776}, {.php, 2228}, {.rss, 1798}, {.html, 807}, {.feed, 391}, {.ashx, 197}, {.en, 74}, {.asp, 67}, {.page, 34}, {.aspx, 24}, {.jsp, 13}, {.axd, 10}, {.portlet, 8}]","76","632","838","[{edu, 18663}, {de, 15847}, {gov, 6938}, {it, 5460}, {com, 5242}, {org, 4069}, {cern, 2013}, {ch, 1683}, {ca, 1629}, {pt, 1161}, {fi, 1023}, {se, 918}, {fr, 830}, {press, 620}, {gr, 450}, {za, 409}, {br, 335}, {net, 301}, {be, 155}, {uk, 145}, {il, 93}, {eu, 69}, {io, 69}, {berlin, 58}, {jp, 49}]","{umd.edu=1177, college-de-france.fr=463, nasa.gov=3670, noaa.gov=2472, wombania.com=1937, mit.edu=2700, ucsb.edu=688, mlr.press=620, copernicus.org=880, ucar.edu=2743, ulethbridge.ca=1423, sciencedaily.com=555, mongabay.com=1489, famedisud.it=5405, edge.org=876, gatech.edu=2790, uevora.pt=1136, harvard.edu=937, maaseutuverkosto.fi=989, uni-bremen.de=14753, colorado.edu=4580, cms.cern=2013, brightsurf.com=605, olemiss.edu=1302, patientensicht.ch=1450}"
"68071","0.1412559777408585","858717.3423043587","58453748208","26223135","[8296, 12893, 24827, 45312, 72845, 119662, 328552, 779186, 1158504, 1592807, 2962388, 7052735, 10811233, 15849797]","0.8734451220343143","0.13809111075200894","2435344823","0.03639013957756347","2432751518","0.036351389118069635","image/vnd.djvu","{length=93, time=1}","[{.djvu, 68069}]","15","26","30","[{ru, 37717}, {org, 30195}, {nl, 56}, {su, 31}, {fr, 23}, {uk, 19}, {edu, 9}, {it, 5}]","{numdam.org=30195, lirmm.fr=21, usp.br=2, eimi.ru=1, berkeley.edu=2, msu.ru=36, utexas.edu=1, ac.ru=2, ethz.ch=2, hse.ru=8, mit.edu=3, unipi.it=5, dauphine.fr=2, rochester.edu=1, cam.ac.uk=19, cimat.mx=4, columbia.edu=2, ras.ru=2650, uva.nl=56, uj.edu.pl=1, bme.hu=2, epizodyspace.ru=34949, mccme.ru=71, msu.su=31, millsian.com=4}"
"41691","0.08651412448758108","20023.327408793266","834792543","8173213","[873, 923, 1103, 1513, 2086, 5598, 11671, 14695, 15940, 16890, 18876, 37017, 121135, 347625]","0.012473887422914302","0.10313976637643617","172358589","0.0025754681849839613","172358589","0.0025754681849839613","application/json","{length=43}","[{.json, 32266}, {.php, 716}, {.ipynb, 295}, {.geojson, 40}, {.aspx, 9}]","32","125","144","[{cc, 28320}, {gov, 5465}, {org, 4151}, {uk, 1003}, {at, 708}, {com, 592}, {edu, 504}, {press, 257}, {io, 146}, {ca, 87}, {dk, 86}, {cn, 76}, {ch, 61}, {info, 45}, {jp, 34}, {co, 31}, {tn, 30}, {de, 30}, {fr, 24}, {se, 11}, {net, 8}]","{ebi.ac.uk=721, nasa.gov=3297, noaa.gov=1242, mcmaster.ca=54, ems.press=257, tuwien.ac.at=708, au.dk=86, cognitiveatlas.org=1774, deims.org=1343, usda.gov=179, proteinatlas.org=242, cncb.ac.cn=76, data.gov=484, github.io=138, ioccc.org=207, biogps.org=167, nips.cc=9422, fau.edu=432, salmobase.org=126, usgs.gov=187, ibm.com=273, exaly.com=227, neurips.cc=18898, bas.ac.uk=277, kbroman.org=78}"
"30879","0.06407785013676852","7124.460377602902","219996212","5765561","[844, 989, 1044, 1086, 1109, 1207, 1287, 1327, 1359, 6625, 17324, 67069, 161440, 188142]","0.003287293358052419","0.01943068104537064","11137910","1.6642821816216372E-4","11137910","1.6642821816216372E-4","text/x-vcard","{length=6}","[{.vcf, 2735}]","10","36","43","[{de, 28854}, {no, 1880}, {edu, 71}, {org, 29}, {cern, 28}, {ch, 6}, {ca, 6}]","{ebi.ac.uk=2, uni-jena.de=20106, gfz.de=2015, mit.edu=23, centos.org=20, isi.edu=17, fsu.edu=2, senckenberg.de=1504, eawag.ch=4, uni-augsburg.de=4554, uni-bielefeld.de=74, cassavabase.org=7, tu-dresden.de=3, uni-freiburg.de=12, hzdr.de=4, andrews.edu=7, gustavus.edu=17, zeiss.de=207, uni-heidelberg.de=369, root.cern=28, mutationtaster.org=2, bcgsc.ca=6, uni-wuerzburg.de=3, hvl.no=1880, uni-goettingen.de=2}"
"25252","0.052401109869285874","3700.947568509425","93456328","330364","[948, 1005, 1018, 1031, 1042, 1066, 2057, 2670, 4329, 8888, 15362, 23643, 30219, 37573]","0.0013964711642506296","0.0","0","0.0","0","0.0","application/x-tex",,"[{.tex, 23506}, {.Rnw, 603}, {.aux, 189}, {.ltx, 130}, {.rnw, 19}, {.Stex, 12}, {.texfile, 12}, {.Snw, 10}, {.sty, 9}, {.toc, 7}, {.Rtex, 6}, {.txt, 6}]","33","164","195","[{gov, 10426}, {il, 9100}, {edu, 1949}, {fr, 1273}, {com, 808}, {org, 799}, {it, 203}, {ru, 153}, {net, 103}, {uk, 81}, {br, 62}, {hu, 54}, {de, 47}, {kr, 42}, {cz, 33}, {ca, 24}, {dk, 24}, {nl, 13}, {jp, 11}, {eu, 11}, {ch, 8}, {pl, 5}]","{numdam.org=358, illinois.edu=116, usp.br=62, berkeley.edu=418, r-project.org=248, msu.ru=131, wisc.edu=227, mit.edu=103, ucdavis.edu=99, knopper.net=91, unipi.it=51, cam.ac.uk=42, northeastern.edu=55, rstudio.com=400, bgu.ac.il=9100, cheatography.com=379, nist.gov=10414, netlib.org=95, academie-sciences.fr=1009, unica.it=128, bme.hu=54, kasi.re.kr=42, univ-grenoble-alpes.fr=237, txstate.edu=671, nyu.edu=63}"
"24388","0.0506082000432498","2450.3920780711824","59760162","6607854","[741, 837, 880, 901, 916, 948, 1104, 1216, 1268, 1281, 1305, 1320, 1335, 1344]","8.9296620988518E-4","0.020501886173527963","25961556","3.8793054583824345E-4","25961556","3.8793054583824345E-4","text/x-sql","{length=5}","[{.sql, 24388}]","7","13","13","[{edu, 24363}, {ca, 12}, {fr, 5}]","{zitogiuseppe.com=2, lirmm.fr=3, daylight.com=1, uci.edu=3, umb.edu=464, postgis.net=2, bioconductor.org=1, wisc.edu=14, mirbase.org=1, bcgsc.ca=12, loria.fr=2, uzh.ch=1, ucsc.edu=23882}"
"22962","0.047649068779444886","17108.406279940773","392843225","13944405","[714, 751, 949, 1357, 1481, 1547, 2225, 3521, 3663, 3826, 5454, 14118, 42855, 189881]","0.005870059818568113","0.008710042679209128","22202473","3.3176044879008263E-4","22202473","3.3176044879008263E-4","text/x-python","{length=2}","[{.py, 22880}, {.1, 10}]","33","121","138","[{org, 12932}, {ch, 6744}, {dk, 894}, {edu, 666}, {net, 525}, {fr, 404}, {com, 220}, {ca, 184}, {io, 63}, {be, 60}, {uk, 56}, {pl, 44}, {nl, 35}, {de, 28}, {gov, 23}, {cz, 17}, {hu, 15}, {info, 15}, {at, 11}, {in, 5}]","{scipy.org=155, ucsf.edu=100, wisc.edu=56, consc.net=499, au.dk=894, uwaterloo.ca=103, networkx.org=215, sfepy.org=212, statsmodels.org=88, github.io=62, astroml.org=752, rufat.be=60, gallantlab.org=55, uci.edu=164, greenteapress.com=123, umb.edu=95, scikit-learn.org=6734, utoronto.ca=77, cern.ch=6727, qutip.org=79, fmriprep.org=4054, numpy.org=60, scikit-image.org=280, loria.fr=369, brown.edu=58}"
"15803","0.03279323377412976","20723.192495095867","327488611","2855905","[713, 719, 722, 725, 728, 742, 1175, 5241, 37039, 96505, 105798, 144055, 146305, 146632]","0.004893498510683958","0.0","0","0.0","0","0.0","text/csv",,"[{.php, 176}, {.nccsv, 9}, {.shtml, 9}]","14","29","32","[{info, 8425}, {de, 6803}, {gov, 175}, {org, 170}, {uk, 98}, {int, 64}, {edu, 48}, {nl, 9}]","{utwente.nl=9, usp.br=1, stanford.edu=1, metoffice.gov.uk=98, jvolcanica.org=3, noaa.gov=10, senescence.info=20, mpg.de=16, usda.gov=160, qiagen.com=2, getalp.org=2, duke.edu=3, in-the-sky.org=153, bayern.de=6787, nmsu.edu=44, predictioncenter.org=2, lco.global=2, officinae.bio=1, usgs.gov=3, addgene.org=4, esa.int=64, cuni.cz=4, marinespecies.org=3, mitoage.info=8405, neonscience.org=2}"
"13930","0.028906520690604794","270571.4360373295","3769060104","26077175","[5932, 7161, 9047, 11304, 13378, 18248, 59215, 294168, 324438, 361409, 682771, 1903792, 3647067, 6146467]","0.056319179922877764","0.17946877243359655","549175134","0.008206049340548405","549175134","0.008206049340548405","application/x-tika-msoffice","{length=25}","[{.php, 6469}, {.do, 3818}, {.db, 146}, {.hwp, 47}, {.DB, 25}, {.jsp, 22}, {.mso, 13}, {.APR, 12}, {.gi, 10}, {.pdf, 5}]","27","79","88","[{kr, 10071}, {de, 3161}, {sk, 153}, {edu, 112}, {org, 106}, {ca, 55}, {bg, 54}, {se, 40}, {cn, 30}, {cz, 29}, {tw, 21}, {gov, 19}, {cern, 16}, {ru, 15}, {com, 10}, {no, 8}, {ch, 6}]","{nthu.edu.tw=20, msu.ru=12, cas.cz=29, columbia.edu=36, qcenter.kr=174, postech.ac.kr=162, sav.sk=153, arlis.org=26, bas.bg=54, ps-taiwan.org=24, bayern.de=3130, fz-juelich.de=26, triumf.ca=10, andrews.edu=22, fzu.edu.cn=22, kasi.re.kr=17, utoronto.ca=45, usgs.gov=10, yonsei.ac.kr=2823, root.cern=16, amap.no=8, unist.ac.kr=6892, skku.edu=16, ki.se=32, iodp.org=36}"
"10992","0.022809797231236748","2133.158751819505","23447681","78430","[694, 750, 857, 938, 1032, 1216, 1671, 2464, 3028, 3655, 4634, 6420, 8704, 10760]","3.503669691050494E-4","0.0","0","0.0","0","0.0","text/x-rsrc",,"[{.R, 10762}, {.r, 230}]","22","60","62","[{com, 5892}, {org, 4664}, {edu, 93}, {fr, 64}, {in, 56}, {uk, 56}, {ch, 49}, {works, 44}, {de, 25}, {ca, 14}, {hu, 8}, {es, 5}]","{zju.edu.cn=4, r-project.org=2447, bioconductor.org=450, ethz.ch=38, wisc.edu=13, mathinsight.org=10, microstatslab.ca=8, dauphine.fr=45, cam.ac.uk=56, rstudio.com=5889, uni-bielefeld.de=20, logarithmic.net=3, uzh.ch=7, icrisat.org=4, bme.hu=8, umich.edu=56, france-bioinformatique.fr=12, jef.works=44, ugr.es=4, personality-project.org=1638, loria.fr=7, kbroman.org=100, nyu.edu=16, unimelb.edu.au=3, edrub.in=56}"
